"State","Date","fips","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"California",2020-03-29,"06",130,9,14,4.86753445045558,632,27,2.11156590331759,20.4331866460777
"California",2020-03-30,"06",146,16,15,4.98360662170834,632,27,2.48557557239346,17.185155963723
"California",2020-03-31,"06",183,37,16,5.20948615284142,632,27,2.67971032067233,15.752560665753
"California",2020-04-01,"06",212,29,17,5.35658627467201,632,27,2.78887752496436,15.0230137051756
"California",2020-04-02,"06",247,35,18,5.50938833662798,632,27,2.84420052936545,14.7028204663126
"California",2020-04-03,"06",282,35,19,5.64190707093811,632,27,2.79773592107284,14.9822750047592
"California",2020-04-04,"06",323,41,20,5.77765232322266,632,27,2.6960028933057,15.5244882162405
"California",2020-04-05,"06",349,26,21,5.85507192220243,632,27,2.88163971841631,14.4144608518244
"California",2020-04-06,"06",386,37,22,5.95583736946483,632,27,3.2372224321746,12.5153176125919
"California",2020-04-07,"06",447,61,23,6.10255859461357,632,27,3.35415750113258,11.9427852741525
"California",2020-04-08,"06",506,59,24,6.22653666928747,632,27,3.42879336508661,11.6104753270413
"California",2020-04-09,"06",548,42,25,6.30627528694802,632,27,3.51497988107707,11.2084286163231
"California",2020-04-10,"06",594,46,26,6.38687931936265,632,27,3.62232659044748,10.7170964919064
"California",2020-04-11,"06",632,38,27,6.44888939414686,632,27,3.74264721546365,10.1687607427263
"Colorado",2020-03-24,"08",11,1,1,2.39789527279837,274,19,NA,NA
"Colorado",2020-03-25,"08",19,8,2,2.94443897916644,274,19,NA,NA
"Colorado",2020-03-26,"08",24,5,3,3.17805383034795,274,19,NA,NA
"Colorado",2020-03-27,"08",31,7,4,3.43398720448515,274,19,NA,NA
"Colorado",2020-03-28,"08",44,13,5,3.78418963391826,274,19,NA,NA
"Colorado",2020-03-29,"08",47,3,6,3.85014760171006,274,19,NA,NA
"Colorado",2020-03-30,"08",51,4,7,3.93182563272433,274,19,2.35731343238787,25.0690861729837
"Colorado",2020-03-31,"08",69,18,8,4.23410650459726,274,19,2.58798088058739,20.6882377795362
"Colorado",2020-04-01,"08",80,11,9,4.38202663467388,274,19,2.67923536063496,19.1421179000289
"Colorado",2020-04-02,"08",96,16,10,4.56434819146784,274,19,2.78312551988862,17.7525566619518
"Colorado",2020-04-03,"08",110,14,11,4.70048036579242,274,19,2.88459654438698,16.5266942038842
"Colorado",2020-04-04,"08",126,16,12,4.83628190695148,274,19,2.80583145475321,17.2355502454679
"Colorado",2020-04-05,"08",140,14,13,4.9416424226093,274,19,2.88715348501596,16.258053233864
"Colorado",2020-04-06,"08",150,10,14,5.01063529409626,274,19,3.20535060794241,13.2883987851839
"Colorado",2020-04-07,"08",179,29,15,5.18738580584075,274,19,3.28190847067269,12.677906341337
"Colorado",2020-04-08,"08",192,13,16,5.25749537202778,274,19,3.42979292568452,11.5271636032903
"Colorado",2020-04-09,"08",227,35,17,5.4249500174814,274,19,3.42047767788869,11.6484973873251
"Colorado",2020-04-10,"08",253,26,18,5.53338948872752,274,19,3.39982682271,11.8028500464423
"Colorado",2020-04-11,"08",274,21,19,5.61312810638807,274,19,3.39692969974474,11.776891615141
"Connecticut",2020-03-24,"09",12,2,1,2.484906649788,494,19,NA,NA
"Connecticut",2020-03-25,"09",19,7,2,2.94443897916644,494,19,NA,NA
"Connecticut",2020-03-26,"09",21,2,3,3.04452243772342,494,19,NA,NA
"Connecticut",2020-03-27,"09",27,6,4,3.29583686600433,494,19,NA,NA
"Connecticut",2020-03-28,"09",33,6,5,3.49650756146648,494,19,NA,NA
"Connecticut",2020-03-29,"09",34,1,6,3.52636052461616,494,19,NA,NA
"Connecticut",2020-03-30,"09",36,2,7,3.58351893845611,494,19,2.49491812522487,17.5416610023101
"Connecticut",2020-03-31,"09",69,33,8,4.23410650459726,494,19,2.52191325236687,18.4911401298917
"Connecticut",2020-04-01,"09",85,16,9,4.44265125649032,494,19,2.34094263194855,21.9926325374149
"Connecticut",2020-04-02,"09",112,27,10,4.71849887129509,494,19,2.18263522822841,24.5286406639324
"Connecticut",2020-04-03,"09",132,20,11,4.88280192258637,494,19,2.01140877000062,26.4367574812562
"Connecticut",2020-04-04,"09",165,33,12,5.10594547390058,494,19,1.84214697580225,27.9346899386129
"Connecticut",2020-04-05,"09",189,24,13,5.24174701505964,494,19,2.04471255658602,25.5661172661189
"Connecticut",2020-04-06,"09",206,17,14,5.32787616878958,494,19,2.7813603791194,18.8105254011468
"Connecticut",2020-04-07,"09",277,71,15,5.62401750618734,494,19,2.85402041494985,18.2921372734047
"Connecticut",2020-04-08,"09",335,58,16,5.81413053182507,494,19,2.9276332496687,17.8259172988602
"Connecticut",2020-04-09,"09",380,45,17,5.94017125272043,494,19,2.934152825749,17.7526735620673
"Connecticut",2020-04-10,"09",448,68,18,6.10479323241498,494,19,2.98000117911022,17.4273075496439
"Connecticut",2020-04-11,"09",494,46,19,6.20253551718792,494,19,3.03512252907285,16.9726906434598
"Florida",2020-03-21,"12",11,2,1,2.39789527279837,445,22,NA,NA
"Florida",2020-03-22,"12",13,2,2,2.56494935746154,445,22,NA,NA
"Florida",2020-03-23,"12",18,5,3,2.89037175789616,445,22,NA,NA
"Florida",2020-03-24,"12",19,1,4,2.94443897916644,445,22,NA,NA
"Florida",2020-03-25,"12",23,4,5,3.13549421592915,445,22,NA,NA
"Florida",2020-03-26,"12",29,6,6,3.36729582998647,445,22,NA,NA
"Florida",2020-03-27,"12",46,17,7,3.8286413964891,445,22,2.14100471936746,21.935906336268
"Florida",2020-03-28,"12",56,10,8,4.02535169073515,445,22,2.05796990255437,23.8592968850955
"Florida",2020-03-29,"12",59,3,9,4.07753744390572,445,22,2.09206097450273,22.915963077593
"Florida",2020-03-30,"12",71,12,10,4.26267987704132,445,22,2.03884652359744,23.2030893225944
"Florida",2020-03-31,"12",85,14,11,4.44265125649032,445,22,2.1739115977368,21.2897687971779
"Florida",2020-04-01,"12",100,15,12,4.60517018598809,445,22,2.42237756977584,18.4963249082624
"Florida",2020-04-02,"12",144,44,13,4.969813299576,445,22,2.54873983847824,17.6723804012543
"Florida",2020-04-03,"12",169,25,14,5.12989871492307,445,22,2.36446056618845,19.4310110458968
"Florida",2020-04-04,"12",194,25,15,5.26785815906333,445,22,2.17970333486026,20.8305780868643
"Florida",2020-04-05,"12",220,26,16,5.39362754635236,445,22,2.28224952541264,19.8856619357648
"Florida",2020-04-06,"12",253,33,17,5.53338948872752,445,22,2.47532838312493,18.382765274741
"Florida",2020-04-07,"12",295,42,18,5.68697535633982,445,22,2.74294572114529,16.5582025742411
"Florida",2020-04-08,"12",322,27,19,5.77455154554441,445,22,3.22578810127355,13.5496405371533
"Florida",2020-04-09,"12",370,48,20,5.91350300563827,445,22,3.30788959034774,13.0626694824829
"Florida",2020-04-10,"12",418,48,21,6.03548143252476,445,22,3.354051993316,12.7992242706178
"Florida",2020-04-11,"12",445,27,22,6.09807428216624,445,22,3.50733669595774,11.943041944052
"Georgia",2020-03-20,"13",14,4,1,2.63905732961526,432,23,NA,NA
"Georgia",2020-03-21,"13",20,6,2,2.99573227355399,432,23,NA,NA
"Georgia",2020-03-22,"13",25,5,3,3.2188758248682,432,23,NA,NA
"Georgia",2020-03-23,"13",25,0,4,3.2188758248682,432,23,NA,NA
"Georgia",2020-03-24,"13",38,13,5,3.63758615972639,432,23,NA,NA
"Georgia",2020-03-25,"13",47,9,6,3.85014760171006,432,23,NA,NA
"Georgia",2020-03-26,"13",56,9,7,4.02535169073515,432,23,2.47131466150675,22.4515145518929
"Georgia",2020-03-27,"13",64,8,8,4.15888308335967,432,23,2.56262250519009,20.47741406426
"Georgia",2020-03-28,"13",79,15,9,4.36944785246702,432,23,2.55713197736463,20.4267718956721
"Georgia",2020-03-29,"13",83,4,10,4.4188406077966,432,23,2.61107352754428,19.1869757711289
"Georgia",2020-03-30,"13",102,19,11,4.62497281328427,432,23,2.88542079141742,15.8701504806379
"Georgia",2020-03-31,"13",125,23,12,4.8283137373023,432,23,2.9128766414219,15.6917792011139
"Georgia",2020-04-01,"13",154,29,13,5.03695260241363,432,23,2.84139855400197,16.5328178704927
"Georgia",2020-04-02,"13",176,22,14,5.17048399503815,432,23,2.78069427706674,17.0688763015513
"Georgia",2020-04-03,"13",198,22,15,5.28826703069454,432,23,2.8174437634445,16.6847289224821
"Georgia",2020-04-04,"13",208,10,16,5.33753807970132,432,23,2.90351468062165,15.8030396723948
"Georgia",2020-04-05,"13",219,11,17,5.3890717298165,432,23,3.315484352698,12.7216423666987
"Georgia",2020-04-06,"13",294,75,18,5.68357976733868,432,23,3.40644540448391,12.2753229627788
"Georgia",2020-04-07,"13",348,54,19,5.85220247977447,432,23,3.35244459736501,12.7598066993056
"Georgia",2020-04-08,"13",370,22,20,5.91350300563827,432,23,3.27100360188744,13.22489149142
"Georgia",2020-04-09,"13",412,42,21,6.02102334934953,432,23,3.18931463317535,13.6190341349888
"Georgia",2020-04-10,"13",425,13,22,6.05208916892442,432,23,3.28156839880389,12.9909990894105
"Georgia",2020-04-11,"13",432,7,23,6.06842558824411,432,23,3.75148412127703,10.5139330286763
"Illinois",2020-03-23,"17",12,3,1,2.484906649788,682,20,NA,NA
"Illinois",2020-03-24,"17",16,4,2,2.77258872223978,682,20,NA,NA
"Illinois",2020-03-25,"17",21,5,3,3.04452243772342,682,20,NA,NA
"Illinois",2020-03-26,"17",26,5,4,3.25809653802148,682,20,NA,NA
"Illinois",2020-03-27,"17",37,11,5,3.61091791264422,682,20,NA,NA
"Illinois",2020-03-28,"17",50,13,6,3.91202300542815,682,20,NA,NA
"Illinois",2020-03-29,"17",70,20,7,4.24849524204936,682,20,2.17078866997326,29.0572493502915
"Illinois",2020-03-30,"17",84,14,8,4.43081679884331,682,20,2.1759664678019,28.7019868066755
"Illinois",2020-03-31,"17",107,23,9,4.67282883446191,682,20,2.19654217246792,28.0997751473723
"Illinois",2020-04-01,"17",146,39,10,4.98360662170834,682,20,2.20475423556605,27.9255210289682
"Illinois",2020-04-02,"17",165,19,11,5.10594547390058,682,20,2.40849526736455,25.1877982455072
"Illinois",2020-04-03,"17",211,46,12,5.35185813347607,682,20,2.55491197868106,23.5256988239687
"Illinois",2020-04-04,"17",248,37,13,5.51342874616498,682,20,2.73314004256813,21.6785707894681
"Illinois",2020-04-05,"17",282,34,14,5.64190707093811,682,20,2.86755796614043,20.2954362552082
"Illinois",2020-04-06,"17",309,27,15,5.73334127689775,682,20,3.18372166620761,17.5200767786838
"Illinois",2020-04-07,"17",384,75,16,5.95064255258773,682,20,3.40448539762375,15.8783869146234
"Illinois",2020-04-08,"17",464,80,17,6.13988455222626,682,20,3.3742089560608,16.140352156904
"Illinois",2020-04-09,"17",534,70,18,6.2803958389602,682,20,3.47274748327271,15.5259293222306
"Illinois",2020-04-10,"17",607,73,19,6.4085287910595,682,20,3.45612072065853,15.6029319502008
"Illinois",2020-04-11,"17",682,75,20,6.52502965784346,682,20,3.46848163143027,15.4624859836144
"Indiana",2020-03-24,"18",12,5,1,2.484906649788,330,19,NA,NA
"Indiana",2020-03-25,"18",14,2,2,2.63905732961526,330,19,NA,NA
"Indiana",2020-03-26,"18",18,4,3,2.89037175789616,330,19,NA,NA
"Indiana",2020-03-27,"18",26,8,4,3.25809653802148,330,19,NA,NA
"Indiana",2020-03-28,"18",31,5,5,3.43398720448515,330,19,NA,NA
"Indiana",2020-03-29,"18",32,1,6,3.46573590279973,330,19,NA,NA
"Indiana",2020-03-30,"18",35,3,7,3.55534806148941,330,19,2.33131523086186,19.3153458145077
"Indiana",2020-03-31,"18",50,15,8,3.91202300542815,330,19,2.35128693578301,19.1303178550122
"Indiana",2020-04-01,"18",65,15,9,4.17438726989564,330,19,2.39543703547024,18.8616440279143
"Indiana",2020-04-02,"18",78,13,10,4.35670882668959,330,19,2.43088137639502,18.6533003551919
"Indiana",2020-04-03,"18",102,24,11,4.62497281328427,330,19,2.22503990270075,21.3355067235119
"Indiana",2020-04-04,"18",116,14,12,4.75359019110636,330,19,2.04798502052974,23.0267792491824
"Indiana",2020-04-05,"18",127,11,13,4.84418708645859,330,19,2.17437496860293,21.4294178201879
"Indiana",2020-04-06,"18",141,14,14,4.94875989037817,330,19,2.61231814845153,17.3096130442598
"Indiana",2020-04-07,"18",173,32,15,5.15329159449778,330,19,2.83368707846238,15.5001049084211
"Indiana",2020-04-08,"18",203,30,16,5.31320597904179,330,19,2.94292793507164,14.718923995555
"Indiana",2020-04-09,"18",246,43,17,5.50533153593236,330,19,2.98577088702989,14.533615185194
"Indiana",2020-04-10,"18",300,54,18,5.7037824746562,330,19,2.74388990837053,16.2046851366453
"Indiana",2020-04-11,"18",330,30,19,5.79909265446053,330,19,2.62292056563423,16.8814350499873
"Louisiana",2020-03-21,"22",16,6,1,2.77258872223978,806,22,NA,NA
"Louisiana",2020-03-22,"22",20,4,2,2.99573227355399,806,22,NA,NA
"Louisiana",2020-03-23,"22",34,14,3,3.52636052461616,806,22,NA,NA
"Louisiana",2020-03-24,"22",46,12,4,3.8286413964891,806,22,NA,NA
"Louisiana",2020-03-25,"22",65,19,5,4.17438726989564,806,22,NA,NA
"Louisiana",2020-03-26,"22",83,18,6,4.4188406077966,806,22,NA,NA
"Louisiana",2020-03-27,"22",119,36,7,4.77912349311153,806,22,2.42597522304612,33.9780275942141
"Louisiana",2020-03-28,"22",137,18,8,4.91998092582813,806,22,2.50821108712719,31.6731110897166
"Louisiana",2020-03-29,"22",152,15,9,5.02388052084628,806,22,2.82160740467242,25.9999116806582
"Louisiana",2020-03-30,"22",186,34,10,5.2257466737132,806,22,3.02651089248164,22.8265808985897
"Louisiana",2020-03-31,"22",240,54,11,5.48063892334199,806,22,3.20970716781704,20.6333004282394
"Louisiana",2020-04-01,"22",273,33,12,5.60947179518496,806,22,3.36801857945325,18.8596077518253
"Louisiana",2020-04-02,"22",310,37,13,5.73657229747919,806,22,3.5721711776749,16.8145948368299
"Louisiana",2020-04-03,"22",370,60,14,5.91350300563827,806,22,3.53402687543856,17.1059818363144
"Louisiana",2020-04-04,"22",412,42,15,6.02102334934953,806,22,3.59174471358031,16.5102661553468
"Louisiana",2020-04-05,"22",477,65,16,6.16751649088834,806,22,3.78165951644509,15.0361054071207
"Louisiana",2020-04-06,"22",512,35,17,6.23832462503951,806,22,4.04420843823257,13.1199912441773
"Louisiana",2020-04-07,"22",582,70,18,6.36647044773144,806,22,4.11727916339617,12.6018360643219
"Louisiana",2020-04-08,"22",652,70,19,6.48004456192665,806,22,4.21554899502545,11.9773319757811
"Louisiana",2020-04-09,"22",702,50,20,6.55393340402581,806,22,4.40401338309565,10.8510270612857
"Louisiana",2020-04-10,"22",755,53,21,6.62671774924902,806,22,4.53023775647681,10.1129891530735
"Louisiana",2020-04-11,"22",806,51,22,6.69208374250663,806,22,4.72426056620258,9.0641105698867
"Maryland",2020-03-29,"24",11,1,1,2.39789527279837,207,14,NA,NA
"Maryland",2020-03-30,"24",15,4,2,2.70805020110221,207,14,NA,NA
"Maryland",2020-03-31,"24",18,3,3,2.89037175789616,207,14,NA,NA
"Maryland",2020-04-01,"24",33,15,4,3.49650756146648,207,14,NA,NA
"Maryland",2020-04-02,"24",36,3,5,3.58351893845611,207,14,NA,NA
"Maryland",2020-04-03,"24",42,6,6,3.73766961828337,207,14,NA,NA
"Maryland",2020-04-04,"24",54,12,7,3.98898404656427,207,14,2.18247786576386,26.8773297722142
"Maryland",2020-04-05,"24",68,14,8,4.21950770517611,207,14,2.27266584228232,24.9027112370528
"Maryland",2020-04-06,"24",92,24,9,4.52178857704904,207,14,2.3313963464875,24.091842332093
"Maryland",2020-04-07,"24",104,12,10,4.64439089914137,207,14,2.57697420517229,20.7215263467974
"Maryland",2020-04-08,"24",124,20,11,4.82028156560504,207,14,2.4861530575686,21.6304820487413
"Maryland",2020-04-09,"24",139,15,12,4.93447393313069,207,14,2.58454874251789,20.2781827735313
"Maryland",2020-04-10,"24",172,33,13,5.14749447681345,207,14,2.7524327664926,18.5855597686168
"Maryland",2020-04-11,"24",207,35,14,5.33271879326537,207,14,2.88536481160996,17.4326003492355
"Massachusetts",2020-03-24,"25",11,6,1,2.39789527279837,686,19,NA,NA
"Massachusetts",2020-03-25,"25",15,4,2,2.70805020110221,686,19,NA,NA
"Massachusetts",2020-03-26,"25",25,10,3,3.2188758248682,686,19,NA,NA
"Massachusetts",2020-03-27,"25",35,10,4,3.55534806148941,686,19,NA,NA
"Massachusetts",2020-03-28,"25",44,9,5,3.78418963391826,686,19,NA,NA
"Massachusetts",2020-03-29,"25",48,4,6,3.87120101090789,686,19,NA,NA
"Massachusetts",2020-03-30,"25",61,13,7,4.11087386417331,686,19,2.23084038092449,28.6805400099509
"Massachusetts",2020-03-31,"25",89,28,8,4.48863636973214,686,19,2.34788079268476,26.5771697639946
"Massachusetts",2020-04-01,"25",122,33,9,4.80402104473326,686,19,2.48715729290271,24.8167732369131
"Massachusetts",2020-04-02,"25",154,32,10,5.03695260241363,686,19,2.46041099024584,25.3639707258103
"Massachusetts",2020-04-03,"25",192,38,11,5.25749537202778,686,19,2.35203353458661,26.5877413496428
"Massachusetts",2020-04-04,"25",216,24,12,5.37527840768417,686,19,2.34263256207912,26.2635408525688
"Massachusetts",2020-04-05,"25",231,15,13,5.44241771052179,686,19,2.70888578795372,22.2192497937287
"Massachusetts",2020-04-06,"25",260,29,14,5.56068163101553,686,19,3.23993315802991,17.2544818596349
"Massachusetts",2020-04-07,"25",356,96,15,5.87493073085203,686,19,3.43092130529798,15.8753909073361
"Massachusetts",2020-04-08,"25",433,77,16,6.07073772800249,686,19,3.4175998428345,16.1486761348087
"Massachusetts",2020-04-09,"25",503,70,17,6.22059017009974,686,19,3.32966079386627,16.8311287685098
"Massachusetts",2020-04-10,"25",599,96,18,6.39526159811545,686,19,3.10229761048622,18.3083949551311
"Massachusetts",2020-04-11,"25",686,87,19,6.53087762772588,686,19,2.99638581372766,18.8578540180708
"Michigan",2020-03-23,"26",16,7,1,2.77258872223978,1391,20,NA,NA
"Michigan",2020-03-24,"26",24,8,2,3.17805383034795,1391,20,NA,NA
"Michigan",2020-03-25,"26",43,19,3,3.76120011569356,1391,20,NA,NA
"Michigan",2020-03-26,"26",63,20,4,4.14313472639153,1391,20,NA,NA
"Michigan",2020-03-27,"26",93,30,5,4.53259949315326,1391,20,NA,NA
"Michigan",2020-03-28,"26",111,18,6,4.70953020131233,1391,20,NA,NA
"Michigan",2020-03-29,"26",132,21,7,4.88280192258637,1391,20,2.54498818447094,36.3035418586723
"Michigan",2020-03-30,"26",197,65,8,5.28320372873799,1391,20,2.72631614833962,32.5894599424162
"Michigan",2020-03-31,"26",264,67,9,5.57594910314632,1391,20,2.96807688518499,28.8378121303011
"Michigan",2020-04-01,"26",336,72,10,5.8171111599632,1391,20,3.07147167872416,27.4367930290242
"Michigan",2020-04-02,"26",417,81,11,6.0330862217988,1391,20,3.14496332330023,26.4634617278512
"Michigan",2020-04-03,"26",478,61,12,6.16961073249146,1391,20,3.17688263112353,25.7668486542409
"Michigan",2020-04-04,"26",540,62,13,6.29156913955832,1391,20,3.41610000937061,23.0580456324117
"Michigan",2020-04-05,"26",616,76,14,6.42324696353352,1391,20,3.89759090534968,18.5852476776388
"Michigan",2020-04-06,"26",727,111,15,6.58892647753352,1391,20,4.19577712197712,16.1060237430777
"Michigan",2020-04-07,"26",845,118,16,6.73933662735717,1391,20,4.37627280028319,14.7571183739051
"Michigan",2020-04-08,"26",959,114,17,6.86589107488344,1391,20,4.47691204754204,14.0543703105734
"Michigan",2020-04-09,"26",1076,117,18,6.98100574072173,1391,20,4.49123459417307,13.924709139874
"Michigan",2020-04-10,"26",1280,204,19,7.15461535691366,1391,20,4.44544402361884,14.2200742992585
"Michigan",2020-04-11,"26",1391,111,20,7.23777819192344,1391,20,4.53858258062348,13.6308591331951
"Missouri",2020-03-29,"29",12,2,1,2.484906649788,116,14,NA,NA
"Missouri",2020-03-30,"29",13,1,2,2.56494935746154,116,14,NA,NA
"Missouri",2020-03-31,"29",15,2,3,2.70805020110221,116,14,NA,NA
"Missouri",2020-04-01,"29",18,3,4,2.89037175789616,116,14,NA,NA
"Missouri",2020-04-02,"29",24,6,5,3.17805383034795,116,14,NA,NA
"Missouri",2020-04-03,"29",31,7,6,3.43398720448515,116,14,NA,NA
"Missouri",2020-04-04,"29",44,13,7,3.78418963391826,116,14,2.13408290847365,21.8068866988705
"Missouri",2020-04-05,"29",52,8,8,3.95124371858143,116,14,1.99176770847382,24.4813478413599
"Missouri",2020-04-06,"29",56,4,9,4.02535169073515,116,14,1.99308167804383,23.856372120856
"Missouri",2020-04-07,"29",79,23,10,4.36944785246702,116,14,1.99953639727292,23.7467161377974
"Missouri",2020-04-08,"29",86,7,11,4.45434729625351,116,14,2.18781338939911,21.2177276803476
"Missouri",2020-04-09,"29",94,8,12,4.54329478227,116,14,2.44533817813022,18.1658649711095
"Missouri",2020-04-10,"29",105,11,13,4.65396035015752,116,14,2.74654437433566,15.0800352914761
"Missouri",2020-04-11,"29",116,11,14,4.75359019110636,116,14,2.88520725706557,13.7075130936519
"Nevada",2020-03-28,"32",14,4,1,2.63905732961526,111,15,NA,NA
"Nevada",2020-03-29,"32",15,1,2,2.70805020110221,111,15,NA,NA
"Nevada",2020-03-30,"32",18,3,3,2.89037175789616,111,15,NA,NA
"Nevada",2020-03-31,"32",26,8,4,3.25809653802148,111,15,NA,NA
"Nevada",2020-04-01,"32",32,6,5,3.46573590279973,111,15,NA,NA
"Nevada",2020-04-02,"32",38,6,6,3.63758615972639,111,15,NA,NA
"Nevada",2020-04-03,"32",43,5,7,3.76120011569356,111,15,2.36560479778114,20.717372929953
"Nevada",2020-04-04,"32",46,3,8,3.8286413964891,111,15,2.38514745248617,19.5818568695013
"Nevada",2020-04-05,"32",46,0,9,3.8286413964891,111,15,2.61331842838625,15.1834387343138
"Nevada",2020-04-06,"32",58,12,10,4.06044301054642,111,15,2.8605013781089,11.8710915775581
"Nevada",2020-04-07,"32",60,2,11,4.0943445622221,111,15,3.01123294608013,9.99636057393829
"Nevada",2020-04-08,"32",80,20,12,4.38202663467388,111,15,2.93531520413393,11.1836140427032
"Nevada",2020-04-09,"32",82,2,13,4.40671924726425,111,15,2.8699198244774,11.8179679886238
"Nevada",2020-04-10,"32",86,4,14,4.45434729625351,111,15,2.83275810360972,11.9816322320394
"Nevada",2020-04-11,"32",111,25,15,4.70953020131233,111,15,2.67250047656906,13.3673202533073
"New Jersey",2020-03-20,"34",11,2,1,2.39789527279837,2183,23,NA,NA
"New Jersey",2020-03-21,"34",16,5,2,2.77258872223978,2183,23,NA,NA
"New Jersey",2020-03-22,"34",20,4,3,2.99573227355399,2183,23,NA,NA
"New Jersey",2020-03-23,"34",27,7,4,3.29583686600433,2183,23,NA,NA
"New Jersey",2020-03-24,"34",44,17,5,3.78418963391826,2183,23,NA,NA
"New Jersey",2020-03-25,"34",62,18,6,4.12713438504509,2183,23,NA,NA
"New Jersey",2020-03-26,"34",81,19,7,4.39444915467244,2183,23,2.04008799666217,33.8828940414182
"New Jersey",2020-03-27,"34",108,27,8,4.68213122712422,2183,23,2.05076625252063,33.4191385568963
"New Jersey",2020-03-28,"34",140,32,9,4.9416424226093,2183,23,2.0557497039554,32.9306381791425
"New Jersey",2020-03-29,"34",161,21,10,5.08140436498446,2183,23,2.27288992152218,29.3807318442915
"New Jersey",2020-03-30,"34",199,38,11,5.29330482472449,2183,23,2.61972834465852,24.9395671436939
"New Jersey",2020-03-31,"34",267,68,12,5.58724865840025,2183,23,2.75833265957045,23.4904546358208
"New Jersey",2020-04-01,"34",355,88,13,5.87211778947542,2183,23,2.76643435990002,23.5532256038435
"New Jersey",2020-04-02,"34",539,184,14,6.289715570909,2183,23,2.56804395676367,25.6769573517941
"New Jersey",2020-04-03,"34",647,108,15,6.4723462945009,2183,23,2.39644842125421,27.0983821152671
"New Jersey",2020-04-04,"34",847,200,16,6.74170069465205,2183,23,2.17188028059821,28.7194244323727
"New Jersey",2020-04-05,"34",917,70,17,6.82110747225646,2183,23,2.40766421206872,26.7590732861608
"New Jersey",2020-04-06,"34",1005,88,18,6.91274282049318,2183,23,2.99611473460678,22.5944534842284
"New Jersey",2020-04-07,"34",1232,227,19,7.11639414409346,2183,23,3.55936368903831,19.027302645636
"New Jersey",2020-04-08,"34",1504,272,20,7.31588350450979,2183,23,4.05498765594904,16.2058629493879
"New Jersey",2020-04-09,"34",1700,196,21,7.43838353004431,2183,23,4.18294578124688,15.5062999935096
"New Jersey",2020-04-10,"34",1932,232,22,7.56631101477246,2183,23,4.34039790300606,14.6840134284055
"New Jersey",2020-04-11,"34",2183,251,23,7.68845535654994,2183,23,4.24334724368147,15.1113193835352
"New York",2020-03-17,"36",17,7,1,2.83321334405622,8627,26,NA,NA
"New York",2020-03-18,"36",27,10,2,3.29583686600433,8627,26,NA,NA
"New York",2020-03-19,"36",30,3,3,3.40119738166216,8627,26,NA,NA
"New York",2020-03-20,"36",57,27,4,4.04305126783455,8627,26,NA,NA
