"Country","Date","fips","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"Florida",2020-03-22,"12",13,2,2,2.56494935746154,220,16,NA,NA
"Florida",2020-03-23,"12",18,5,3,2.89037175789616,220,16,NA,NA
"Florida",2020-03-24,"12",19,1,4,2.94443897916644,220,16,NA,NA
"Florida",2020-03-25,"12",23,4,5,3.13549421592915,220,16,NA,NA
"Florida",2020-03-26,"12",29,6,6,3.36729582998647,220,16,NA,NA
"Florida",2020-03-27,"12",46,17,7,3.8286413964891,220,16,2.14100471936746,21.935906336268
"Florida",2020-03-28,"12",56,10,8,4.02535169073515,220,16,2.05796990255437,23.8592968850955
"Florida",2020-03-29,"12",59,3,9,4.07753744390572,220,16,2.09206097450273,22.915963077593
"Florida",2020-03-30,"12",71,12,10,4.26267987704132,220,16,2.03884652359744,23.2030893225944
"Florida",2020-03-31,"12",85,14,11,4.44265125649032,220,16,2.1739115977368,21.2897687971779
"Florida",2020-04-01,"12",100,15,12,4.60517018598809,220,16,2.42237756977584,18.4963249082624
"Florida",2020-04-02,"12",144,44,13,4.969813299576,220,16,2.54873983847824,17.6723804012543
"Florida",2020-04-03,"12",169,25,14,5.12989871492307,220,16,2.36446056618845,19.4310110458968
"Florida",2020-04-04,"12",194,25,15,5.26785815906333,220,16,2.17970333486026,20.8305780868643
"Florida",2020-04-05,"12",220,26,16,5.39362754635236,220,16,2.28224952541264,19.8856619357648
"Georgia",2020-03-20,"13",14,4,1,2.63905732961526,219,17,NA,NA
"Georgia",2020-03-21,"13",20,6,2,2.99573227355399,219,17,NA,NA
"Georgia",2020-03-22,"13",25,5,3,3.2188758248682,219,17,NA,NA
"Georgia",2020-03-23,"13",25,0,4,3.2188758248682,219,17,NA,NA
"Georgia",2020-03-24,"13",38,13,5,3.63758615972639,219,17,NA,NA
"Georgia",2020-03-25,"13",47,9,6,3.85014760171006,219,17,NA,NA
"Georgia",2020-03-26,"13",56,9,7,4.02535169073515,219,17,2.47131466150675,22.4515145518929
"Georgia",2020-03-27,"13",64,8,8,4.15888308335967,219,17,2.56262250519009,20.47741406426
"Georgia",2020-03-28,"13",79,15,9,4.36944785246702,219,17,2.55713197736463,20.4267718956721
"Georgia",2020-03-29,"13",83,4,10,4.4188406077966,219,17,2.61107352754428,19.1869757711289
"Georgia",2020-03-30,"13",102,19,11,4.62497281328427,219,17,2.88542079141742,15.8701504806379
"Georgia",2020-03-31,"13",125,23,12,4.8283137373023,219,17,2.9128766414219,15.6917792011139
"Georgia",2020-04-01,"13",154,29,13,5.03695260241363,219,17,2.84139855400197,16.5328178704927
"Georgia",2020-04-02,"13",176,22,14,5.17048399503815,219,17,2.78069427706674,17.0688763015513
"Georgia",2020-04-03,"13",198,22,15,5.28826703069454,219,17,2.8174437634445,16.6847289224821
"Georgia",2020-04-04,"13",208,10,16,5.33753807970132,219,17,2.90351468062165,15.8030396723948
"Georgia",2020-04-05,"13",219,11,17,5.3890717298165,219,17,3.315484352698,12.7216423666987
"Illinois",2020-03-23,"17",12,3,1,2.484906649788,282,14,NA,NA
"Illinois",2020-03-24,"17",16,4,2,2.77258872223978,282,14,NA,NA
"Illinois",2020-03-25,"17",21,5,3,3.04452243772342,282,14,NA,NA
"Illinois",2020-03-26,"17",26,5,4,3.25809653802148,282,14,NA,NA
"Illinois",2020-03-27,"17",37,11,5,3.61091791264422,282,14,NA,NA
"Illinois",2020-03-28,"17",50,13,6,3.91202300542815,282,14,NA,NA
"Illinois",2020-03-29,"17",70,20,7,4.24849524204936,282,14,2.17078866997326,29.0572493502915
"Illinois",2020-03-30,"17",84,14,8,4.43081679884331,282,14,2.1759664678019,28.7019868066755
"Illinois",2020-03-31,"17",107,23,9,4.67282883446191,282,14,2.19654217246792,28.0997751473723
"Illinois",2020-04-01,"17",146,39,10,4.98360662170834,282,14,2.20475423556605,27.9255210289682
"Illinois",2020-04-02,"17",165,19,11,5.10594547390058,282,14,2.40849526736455,25.1877982455072
"Illinois",2020-04-03,"17",211,46,12,5.35185813347607,282,14,2.55491197868106,23.5256988239687
"Illinois",2020-04-04,"17",248,37,13,5.51342874616498,282,14,2.73314004256813,21.6785707894681
"Illinois",2020-04-05,"17",282,34,14,5.64190707093811,282,14,2.86755796614043,20.2954362552082
"Indiana",2020-03-24,"18",12,5,1,2.484906649788,127,13,NA,NA
"Indiana",2020-03-25,"18",14,2,2,2.63905732961526,127,13,NA,NA
"Indiana",2020-03-26,"18",18,4,3,2.89037175789616,127,13,NA,NA
"Indiana",2020-03-27,"18",26,8,4,3.25809653802148,127,13,NA,NA
"Indiana",2020-03-28,"18",31,5,5,3.43398720448515,127,13,NA,NA
"Indiana",2020-03-29,"18",32,1,6,3.46573590279973,127,13,NA,NA
"Indiana",2020-03-30,"18",35,3,7,3.55534806148941,127,13,2.33131523086186,19.3153458145077
"Indiana",2020-03-31,"18",50,15,8,3.91202300542815,127,13,2.35128693578301,19.1303178550122
"Indiana",2020-04-01,"18",65,15,9,4.17438726989564,127,13,2.39543703547024,18.8616440279143
"Indiana",2020-04-02,"18",78,13,10,4.35670882668959,127,13,2.43088137639502,18.6533003551919
"Indiana",2020-04-03,"18",102,24,11,4.62497281328427,127,13,2.22503990270075,21.3355067235119
"Indiana",2020-04-04,"18",116,14,12,4.75359019110636,127,13,2.04798502052974,23.0267792491824
"Indiana",2020-04-05,"18",127,11,13,4.84418708645859,127,13,2.17437496860293,21.4294178201879
"Louisiana",2020-03-21,"22",16,6,1,2.77258872223978,477,16,NA,NA
"Louisiana",2020-03-22,"22",20,4,2,2.99573227355399,477,16,NA,NA
"Louisiana",2020-03-23,"22",34,14,3,3.52636052461616,477,16,NA,NA
"Louisiana",2020-03-24,"22",46,12,4,3.8286413964891,477,16,NA,NA
"Louisiana",2020-03-25,"22",65,19,5,4.17438726989564,477,16,NA,NA
"Louisiana",2020-03-26,"22",83,18,6,4.4188406077966,477,16,NA,NA
"Louisiana",2020-03-27,"22",119,36,7,4.77912349311153,477,16,2.42597522304612,33.9780275942141
"Louisiana",2020-03-28,"22",137,18,8,4.91998092582813,477,16,2.50821108712719,31.6731110897166
"Louisiana",2020-03-29,"22",152,15,9,5.02388052084628,477,16,2.82160740467242,25.9999116806582
"Louisiana",2020-03-30,"22",186,34,10,5.2257466737132,477,16,3.02651089248164,22.8265808985897
"Louisiana",2020-03-31,"22",240,54,11,5.48063892334199,477,16,3.20970716781704,20.6333004282394
"Louisiana",2020-04-01,"22",273,33,12,5.60947179518496,477,16,3.36801857945325,18.8596077518253
"Louisiana",2020-04-02,"22",310,37,13,5.73657229747919,477,16,3.5721711776749,16.8145948368299
"Louisiana",2020-04-03,"22",370,60,14,5.91350300563827,477,16,3.53402687543856,17.1059818363144
"Louisiana",2020-04-04,"22",412,42,15,6.02102334934953,477,16,3.59174471358031,16.5102661553468
"Louisiana",2020-04-05,"22",477,65,16,6.16751649088834,477,16,3.78165951644509,15.0361054071207
"Massachusetts",2020-03-24,"25",11,6,1,2.39789527279837,231,13,NA,NA
"Massachusetts",2020-03-25,"25",15,4,2,2.70805020110221,231,13,NA,NA
"Massachusetts",2020-03-26,"25",25,10,3,3.2188758248682,231,13,NA,NA
"Massachusetts",2020-03-27,"25",35,10,4,3.55534806148941,231,13,NA,NA
"Massachusetts",2020-03-28,"25",44,9,5,3.78418963391826,231,13,NA,NA
"Massachusetts",2020-03-29,"25",48,4,6,3.87120101090789,231,13,NA,NA
"Massachusetts",2020-03-30,"25",61,13,7,4.11087386417331,231,13,2.23084038092449,28.6805400099509
"Massachusetts",2020-03-31,"25",89,28,8,4.48863636973214,231,13,2.34788079268476,26.5771697639946
"Massachusetts",2020-04-01,"25",122,33,9,4.80402104473326,231,13,2.48715729290271,24.8167732369131
"Massachusetts",2020-04-02,"25",154,32,10,5.03695260241363,231,13,2.46041099024584,25.3639707258103
"Massachusetts",2020-04-03,"25",192,38,11,5.25749537202778,231,13,2.35203353458661,26.5877413496428
"Massachusetts",2020-04-04,"25",216,24,12,5.37527840768417,231,13,2.34263256207912,26.2635408525688
"Massachusetts",2020-04-05,"25",231,15,13,5.44241771052179,231,13,2.70888578795372,22.2192497937287
"Michigan",2020-03-23,"26",16,7,1,2.77258872223978,616,14,NA,NA
"Michigan",2020-03-24,"26",24,8,2,3.17805383034795,616,14,NA,NA
"Michigan",2020-03-25,"26",43,19,3,3.76120011569356,616,14,NA,NA
"Michigan",2020-03-26,"26",63,20,4,4.14313472639153,616,14,NA,NA
"Michigan",2020-03-27,"26",93,30,5,4.53259949315326,616,14,NA,NA
"Michigan",2020-03-28,"26",111,18,6,4.70953020131233,616,14,NA,NA
"Michigan",2020-03-29,"26",132,21,7,4.88280192258637,616,14,2.54498818447094,36.3035418586723
"Michigan",2020-03-30,"26",197,65,8,5.28320372873799,616,14,2.72631614833962,32.5894599424162
"Michigan",2020-03-31,"26",264,67,9,5.57594910314632,616,14,2.96807688518499,28.8378121303011
"Michigan",2020-04-01,"26",336,72,10,5.8171111599632,616,14,3.07147167872416,27.4367930290242
"Michigan",2020-04-02,"26",417,81,11,6.0330862217988,616,14,3.14496332330023,26.4634617278512
"Michigan",2020-04-03,"26",478,61,12,6.16961073249146,616,14,3.17688263112353,25.7668486542409
"Michigan",2020-04-04,"26",540,62,13,6.29156913955832,616,14,3.41610000937061,23.0580456324117
"Michigan",2020-04-05,"26",616,76,14,6.42324696353352,616,14,3.89759090534968,18.5852476776388
"New Jersey",2020-03-20,"34",11,2,1,2.39789527279837,917,17,NA,NA
"New Jersey",2020-03-21,"34",16,5,2,2.77258872223978,917,17,NA,NA
"New Jersey",2020-03-22,"34",20,4,3,2.99573227355399,917,17,NA,NA
"New Jersey",2020-03-23,"34",27,7,4,3.29583686600433,917,17,NA,NA
"New Jersey",2020-03-24,"34",44,17,5,3.78418963391826,917,17,NA,NA
"New Jersey",2020-03-25,"34",62,18,6,4.12713438504509,917,17,NA,NA
"New Jersey",2020-03-26,"34",81,19,7,4.39444915467244,917,17,2.04008799666217,33.8828940414182
"New Jersey",2020-03-27,"34",108,27,8,4.68213122712422,917,17,2.05076625252063,33.4191385568963
"New Jersey",2020-03-28,"34",140,32,9,4.9416424226093,917,17,2.0557497039554,32.9306381791425
"New Jersey",2020-03-29,"34",161,21,10,5.08140436498446,917,17,2.27288992152218,29.3807318442915
"New Jersey",2020-03-30,"34",199,38,11,5.29330482472449,917,17,2.61972834465852,24.9395671436939
"New Jersey",2020-03-31,"34",267,68,12,5.58724865840025,917,17,2.75833265957045,23.4904546358208
"New Jersey",2020-04-01,"34",355,88,13,5.87211778947542,917,17,2.76643435990002,23.5532256038435
"New Jersey",2020-04-02,"34",539,184,14,6.289715570909,917,17,2.56804395676367,25.6769573517941
"New Jersey",2020-04-03,"34",647,108,15,6.4723462945009,917,17,2.39644842125421,27.0983821152671
"New Jersey",2020-04-04,"34",847,200,16,6.74170069465205,917,17,2.17188028059821,28.7194244323727
"New Jersey",2020-04-05,"34",917,70,17,6.82110747225646,917,17,2.40766421206872,26.7590732861608
"New York",2020-03-17,"36",17,7,1,2.83321334405622,4161,20,NA,NA
"New York",2020-03-18,"36",27,10,2,3.29583686600433,4161,20,NA,NA
"New York",2020-03-19,"36",30,3,3,3.40119738166216,4161,20,NA,NA
"New York",2020-03-20,"36",57,27,4,4.04305126783455,4161,20,NA,NA
"New York",2020-03-21,"36",80,23,5,4.38202663467388,4161,20,NA,NA
"New York",2020-03-22,"36",122,42,6,4.80402104473326,4161,20,NA,NA
"New York",2020-03-23,"36",159,37,7,5.06890420222023,4161,20,2.44628293660329,38.229536374863
"New York",2020-03-24,"36",218,59,8,5.38449506278909,4161,20,2.48951213563658,37.0084214584612
"New York",2020-03-25,"36",325,107,9,5.78382518232974,4161,20,2.44157827672223,37.5630305694935
"New York",2020-03-26,"36",432,107,10,6.06842558824411,4161,20,2.71134419318307,33.7864074092722
"New York",2020-03-27,"36",535,103,11,6.28226674689601,4161,20,2.84072337918445,31.9444657278485
"New York",2020-03-28,"36",782,247,12,6.66185474054531,4161,20,2.93063428395879,31.0148453651527
"New York",2020-03-29,"36",965,183,13,6.87212810133899,4161,20,2.99497401153943,30.2244022051249
"New York",2020-03-30,"36",1224,259,14,7.10987946307227,4161,20,3.18726533707144,28.3792435398902
"New York",2020-03-31,"36",1550,326,15,7.34601020991329,4161,20,3.43520249596998,26.2833006673213
"New York",2020-04-01,"36",1941,391,16,7.57095858316901,4161,20,3.55591626783375,25.2968236904866
"New York",2020-04-02,"36",2653,712,17,7.88344635413774,4161,20,3.55597772066549,25.3415307698104
"New York",2020-04-03,"36",2935,282,18,7.9844627322622,4161,20,3.89078095446719,23.0412128601604
"New York",2020-04-04,"36",3568,633,19,8.1797604936999,4161,20,4.01552092840646,22.176785213168
"New York",2020-04-05,"36",4161,593,20,8.33351070898294,4161,20,4.28035144486344,20.5424944799944
"Ohio",2020-03-25,"39",11,3,1,2.39789527279837,119,12,NA,NA
"Ohio",2020-03-26,"39",15,4,2,2.70805020110221,119,12,NA,NA
"Ohio",2020-03-27,"39",22,7,3,3.09104245335832,119,12,NA,NA
"Ohio",2020-03-28,"39",25,3,4,3.2188758248682,119,12,NA,NA
"Ohio",2020-03-29,"39",30,5,5,3.40119738166216,119,12,NA,NA
"Ohio",2020-03-30,"39",40,10,6,3.68887945411394,119,12,NA,NA
"Ohio",2020-03-31,"39",55,15,7,4.00733318523247,119,12,2.20187808592944,25.3575970415343
"Ohio",2020-04-01,"39",65,10,8,4.17438726989564,119,12,2.27325291371643,23.9342724977655
"Ohio",2020-04-02,"39",81,16,9,4.39444915467244,119,12,2.3335852182074,22.954924277027
"Ohio",2020-04-03,"39",91,10,10,4.51085950651685,119,12,2.32672108073604,22.6712943098151
"Ohio",2020-04-04,"39",102,11,11,4.62497281328427,119,12,2.48532486102193,20.3657227468291
"Ohio",2020-04-05,"39",119,17,12,4.77912349311153,119,12,2.75491667928037,17.29458432042
"Pennsylvania",2020-03-25,"42",11,4,1,2.39789527279837,159,12,NA,NA
"Pennsylvania",2020-03-26,"42",16,5,2,2.77258872223978,159,12,NA,NA
"Pennsylvania",2020-03-27,"42",23,7,3,3.13549421592915,159,12,NA,NA
"Pennsylvania",2020-03-28,"42",35,12,4,3.55534806148941,159,12,NA,NA
"Pennsylvania",2020-03-29,"42",40,5,5,3.68887945411394,159,12,NA,NA
"Pennsylvania",2020-03-30,"42",48,8,6,3.87120101090789,159,12,NA,NA
"Pennsylvania",2020-03-31,"42",72,24,7,4.27666611901606,159,12,2.18730721461722,29.9532941220502
"Pennsylvania",2020-04-01,"42",74,2,8,4.30406509320417,159,12,2.37335147732765,25.6879495303052
"Pennsylvania",2020-04-02,"42",90,16,9,4.49980967033027,159,12,2.58060185538406,22.0648824697678
"Pennsylvania",2020-04-03,"42",102,12,10,4.62497281328427,159,12,2.80137776780677,18.7985670361197
"Pennsylvania",2020-04-04,"42",139,37,11,4.93447393313069,159,12,2.75216098682183,19.5266806897044
"Pennsylvania",2020-04-05,"42",159,20,12,5.06890420222023,159,12,2.83048839529131,18.6772604365943
"Texas",2020-03-24,"48",11,4,1,2.39789527279837,137,13,NA,NA
"Texas",2020-03-25,"48",12,1,2,2.484906649788,137,13,NA,NA
"Texas",2020-03-26,"48",21,9,3,3.04452243772342,137,13,NA,NA
"Texas",2020-03-27,"48",23,2,4,3.13549421592915,137,13,NA,NA
"Texas",2020-03-28,"48",29,6,5,3.36729582998647,137,13,NA,NA
"Texas",2020-03-29,"48",35,6,6,3.55534806148941,137,13,NA,NA
"Texas",2020-03-30,"48",46,11,7,3.8286413964891,137,13,2.1511727539237,24.1281949526359
"Texas",2020-03-31,"48",57,11,8,4.04305126783455,137,13,2.16158611967158,23.7947343472545
"Texas",2020-04-01,"48",63,6,9,4.14313472639153,137,13,2.39414901876671,19.9010590582777
"Texas",2020-04-02,"48",79,16,10,4.36944785246702,137,13,2.34217714432024,20.5044353884603
"Texas",2020-04-03,"48",97,18,11,4.57471097850338,137,13,2.39310762833496,19.8747798478871
"Texas",2020-04-04,"48",124,27,12,4.82028156560504,137,13,2.3863727516446,20.0476295035997
"Texas",2020-04-05,"48",137,13,13,4.91998092582813,137,13,2.507015731992,18.7859122702497
"Washington",2020-03-04,"53",11,1,1,2.39789527279837,344,33,NA,NA
"Washington",2020-03-05,"53",11,0,2,2.39789527279837,344,33,NA,NA
"Washington",2020-03-06,"53",12,1,3,2.484906649788,344,33,NA,NA
"Washington",2020-03-07,"53",16,4,4,2.77258872223978,344,33,NA,NA
"Washington",2020-03-08,"53",19,3,5,2.94443897916644,344,33,NA,NA
"Washington",2020-03-09,"53",22,3,6,3.09104245335832,344,33,NA,NA
"Washington",2020-03-10,"53",24,2,7,3.17805383034795,344,33,2.15435983105002,14.9510798683823
"Washington",2020-03-11,"53",29,5,8,3.36729582998647,344,33,2.06714779041884,16.4748205850098
"Washington",2020-03-12,"53",32,3,9,3.46573590279973,344,33,2.10796958987451,15.5911315203931
"Washington",2020-03-13,"53",37,5,10,3.61091791264422,344,33,2.24583753415768,13.692267125386
"Washington",2020-03-14,"53",40,3,11,3.68887945411394,344,33,2.31783650438356,12.7169800566646
"Washington",2020-03-15,"53",42,2,12,3.73766961828337,344,33,2.41828523505185,11.4469815177318
"Washington",2020-03-16,"53",48,6,13,3.87120101090789,344,33,2.473060269302,10.869045248528
"Washington",2020-03-17,"53",54,6,14,3.98898404656427,344,33,2.57473295763293,10.009809184246
"Washington",2020-03-18,"53",68,14,15,4.21950770517611,344,33,2.42622685074285,11.4277472562971
"Washington",2020-03-19,"53",75,7,16,4.31748811353631,344,33,2.32567612553018,12.2581483324339
"Washington",2020-03-20,"53",83,8,17,4.4188406077966,344,33,2.18573936371446,13.2065255207932
"Washington",2020-03-21,"53",95,12,18,4.55387689160054,344,33,2.0837212773195,13.8300181453606
"Washington",2020-03-22,"53",97,2,19,4.57471097850338,344,33,2.31228791030959,12.2844589124268
"Washington",2020-03-23,"53",110,13,20,4.70048036579242,344,33,2.52549007267942,11.0045867228686
"Washington",2020-03-24,"53",123,13,21,4.81218435537242,344,33,2.7782296145203,9.64244580645688
"Washington",2020-03-25,"53",130,7,22,4.86753445045558,344,33,2.85340333679656,9.22653564321905
"Washington",2020-03-26,"53",151,21,23,5.01727983681492,344,33,2.80633951116648,9.5003792201218
"Washington",2020-03-27,"53",177,26,24,5.17614973257383,344,33,2.62534462986156,10.4250368721647
"Washington",2020-03-28,"53",191,14,25,5.25227342804663,344,33,2.40863493536661,11.3897198701253
"Washington",2020-03-29,"53",207,16,26,5.33271879326537,344,33,2.48813512578276,11.0196739638769
"Washington",2020-03-30,"53",221,14,27,5.39816270151775,344,33,2.61664562947469,10.4403475545974
"Washington",2020-03-31,"53",226,5,28,5.42053499927229,344,33,2.90804303050366,9.204772987669
"Washington",2020-04-01,"53",249,23,29,5.51745289646471,344,33,3.31941556859178,7.62563923506209
"Washington",2020-04-02,"53",272,23,30,5.605802066296,344,33,3.54713609219599,6.81118622860562
"Washington",2020-04-03,"53",293,21,31,5.68017260901707,344,33,3.5090053580633,6.9612652997126
"Washington",2020-04-04,"53",318,25,32,5.76205138278018,344,33,3.42094024742918,7.27601660916705
"Washington",2020-04-05,"53",344,26,33,5.8406416573734,344,33,3.27512831560118,7.76139052548244
