"CountryCode","geoId","Country","Date","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"DZA","DZ","Algeria",2020-03-20,11,2,1,2.39789527279837,459,44,NA,NA
"DZA","DZ","Algeria",2020-03-21,15,4,2,2.70805020110221,459,44,NA,NA
"DZA","DZ","Algeria",2020-03-22,17,2,3,2.83321334405622,459,44,NA,NA
"DZA","DZ","Algeria",2020-03-23,17,0,4,2.83321334405622,459,44,NA,NA
"DZA","DZ","Algeria",2020-03-24,19,2,5,2.94443897916644,459,44,NA,NA
"DZA","DZ","Algeria",2020-03-25,21,2,6,3.04452243772342,459,44,NA,NA
"DZA","DZ","Algeria",2020-03-26,25,4,7,3.2188758248682,459,44,2.39044251988699,11.5968277305791
"DZA","DZ","Algeria",2020-03-27,26,1,8,3.25809653802148,459,44,2.50706347663328,9.40276095017497
"DZA","DZ","Algeria",2020-03-28,29,3,9,3.36729582998647,459,44,2.48714003724912,9.73732389793953
"DZA","DZ","Algeria",2020-03-29,31,2,10,3.43398720448515,459,44,2.4418019625234,10.2200335115176
"DZA","DZ","Algeria",2020-03-30,35,4,11,3.55534806148941,459,44,2.47177304350276,9.85741709146659
"DZA","DZ","Algeria",2020-03-31,44,9,12,3.78418963391826,459,44,2.39424041311979,10.956559743895
"DZA","DZ","Algeria",2020-04-01,58,14,13,4.06044301054642,459,44,2.18084087892678,13.4462142154684
"DZA","DZ","Algeria",2020-04-02,86,28,14,4.45434729625351,459,44,1.60989609218082,19.0187466616038
"DZA","DZ","Algeria",2020-04-03,105,19,15,4.65396035015752,459,44,1.15602075821659,22.8778881896674
"DZA","DZ","Algeria",2020-04-04,130,25,16,4.86753445045558,459,44,0.787676011451688,25.6000856342242
"DZA","DZ","Algeria",2020-04-05,152,22,17,5.02388052084628,459,44,0.759912585145686,25.5921583955583
"DZA","DZ","Algeria",2020-04-06,173,21,18,5.15329159449778,459,44,1.11714523494986,23.0263144876441
"DZA","DZ","Algeria",2020-04-07,193,20,19,5.26269018890489,459,44,1.71113517180731,19.1948225080454
"DZA","DZ","Algeria",2020-04-08,205,12,20,5.32300997913841,459,44,2.46779909741993,14.6757316792558
"DZA","DZ","Algeria",2020-04-09,235,30,21,5.45958551414416,459,44,2.81344137427369,12.7379864906577
"DZA","DZ","Algeria",2020-04-10,256,21,22,5.54517744447956,459,44,3.14762818060743,10.9787762618155
"DZA","DZ","Algeria",2020-04-11,275,19,23,5.61677109766657,459,44,3.36967322305128,9.85478127022762
"DZA","DZ","Algeria",2020-04-12,293,18,24,5.68017260901707,459,44,3.55115624487584,8.96775830865141
"DZA","DZ","Algeria",2020-04-13,313,20,25,5.74620319054015,459,44,3.69461940841005,8.29303517209121
"DZA","DZ","Algeria",2020-04-14,326,13,26,5.78689738136671,459,44,3.86906200760998,7.49961687147998
"DZA","DZ","Algeria",2020-04-15,336,10,27,5.8171111599632,459,44,4.21988928179248,6.01946037180361
"DZA","DZ","Algeria",2020-04-16,348,12,28,5.85220247977447,459,44,4.44521933501928,5.10171429581301
"DZA","DZ","Algeria",2020-04-17,364,16,29,5.89715386763674,459,44,4.60453680720721,4.48612864588707
"DZA","DZ","Algeria",2020-04-18,367,3,30,5.90536184805457,459,44,4.80662527011244,3.72419346326234
"DZA","DZ","Algeria",2020-04-19,375,8,31,5.92692602597041,459,44,4.98826784598943,3.06835766907156
"DZA","DZ","Algeria",2020-04-20,384,9,32,5.95064255258773,459,44,5.08530240916591,2.7286593355628
"DZA","DZ","Algeria",2020-04-21,392,8,33,5.97126183979046,459,44,5.1646253139947,2.46108694086414
"DZA","DZ","Algeria",2020-04-22,402,10,34,5.99645208861902,459,44,5.23522832404043,2.23659098347944
"DZA","DZ","Algeria",2020-04-23,407,5,35,6.00881318544259,459,44,5.30923677445276,2.00533660130903
"DZA","DZ","Algeria",2020-04-24,415,8,36,6.0282785202307,459,44,5.28806880296958,2.06547811251448
"DZA","DZ","Algeria",2020-04-25,419,4,37,6.03787091992214,459,44,5.35030749268862,1.87734986711878
"DZA","DZ","Algeria",2020-04-26,425,6,38,6.05208916892442,459,44,5.41975634539607,1.67637300316106
"DZA","DZ","Algeria",2020-04-27,432,7,39,6.06842558824411,459,44,5.46811186387314,1.5422255016117
"DZA","DZ","Algeria",2020-04-28,437,5,40,6.07993319509559,459,44,5.51888342992983,1.40528133473736
"DZA","DZ","Algeria",2020-04-29,444,7,41,6.09582456243222,459,44,5.51710038922794,1.41035053221661
"DZA","DZ","Algeria",2020-04-30,450,6,42,6.10924758276437,459,44,5.52882131062686,1.38092320997272
"DZA","DZ","Algeria",2020-05-01,453,3,43,6.11589212548303,459,44,5.54306985105125,1.34206935196683
"DZA","DZ","Algeria",2020-05-02,459,6,44,6.12905021006055,459,44,5.57291056158076,1.26832351983936
"ARG","AR","Argentina",2020-03-27,13,4,1,2.56494935746154,237,37,NA,NA
"ARG","AR","Argentina",2020-03-28,18,5,2,2.89037175789616,237,37,NA,NA
"ARG","AR","Argentina",2020-03-29,19,1,3,2.94443897916644,237,37,NA,NA
"ARG","AR","Argentina",2020-03-30,23,4,4,3.13549421592915,237,37,NA,NA
"ARG","AR","Argentina",2020-03-31,27,4,5,3.29583686600433,237,37,NA,NA
"ARG","AR","Argentina",2020-04-01,28,1,6,3.3322045101752,237,37,NA,NA
"ARG","AR","Argentina",2020-04-02,36,8,7,3.58351893845611,237,37,2.49372035581561,15.3241861942132
"ARG","AR","Argentina",2020-04-03,39,3,8,3.66356164612965,237,37,2.58605386669282,13.5515709911637
"ARG","AR","Argentina",2020-04-04,43,4,9,3.76120011569356,237,37,2.57501496541474,13.5503583658362
"ARG","AR","Argentina",2020-04-05,44,1,10,3.78418963391826,237,37,2.70595837429012,11.4577496046438
"ARG","AR","Argentina",2020-04-06,48,4,11,3.87120101090789,237,37,2.8108892860595,10.0276566408366
"ARG","AR","Argentina",2020-04-07,56,8,12,4.02535169073515,237,37,2.82521453981125,9.91226312275721
"ARG","AR","Argentina",2020-04-08,63,7,13,4.14313472639153,237,37,2.93586955595045,8.97295838654145
"ARG","AR","Argentina",2020-04-09,72,9,14,4.27666611901606,237,37,2.81476528948485,10.1583739174002
"ARG","AR","Argentina",2020-04-10,82,10,15,4.40671924726425,237,37,2.66973290039325,11.405157429969
"ARG","AR","Argentina",2020-04-11,83,1,16,4.4188406077966,237,37,2.63437365892666,11.5225136522452
"ARG","AR","Argentina",2020-04-12,90,7,17,4.49980967033027,237,37,2.76633770086031,10.4871011902241
"ARG","AR","Argentina",2020-04-13,97,7,18,4.57471097850338,237,37,2.99381780573958,8.94143657129541
"ARG","AR","Argentina",2020-04-14,102,5,19,4.62497281328427,237,37,3.20086807881583,7.62390858113887
"ARG","AR","Argentina",2020-04-15,111,9,20,4.70953020131233,237,37,3.35351831450795,6.75346339155592
"ARG","AR","Argentina",2020-04-16,115,4,21,4.74493212836325,237,37,3.46202875244046,6.14707490458025
"ARG","AR","Argentina",2020-04-17,123,8,22,4.81218435537242,237,37,3.40153967033589,6.44676922000848
"ARG","AR","Argentina",2020-04-18,129,6,23,4.85981240436167,237,37,3.49305445671017,5.98183668182599
"ARG","AR","Argentina",2020-04-19,132,3,24,4.88280192258637,237,37,3.62168034562121,5.34502203022805
"ARG","AR","Argentina",2020-04-20,136,4,25,4.91265488573605,237,37,3.75175772336517,4.73024977107802
"ARG","AR","Argentina",2020-04-21,147,11,26,4.99043258677874,237,37,3.81884565913541,4.45989370842419
"ARG","AR","Argentina",2020-04-22,152,5,27,5.02388052084628,237,37,3.8213705820326,4.45065757727177
"ARG","AR","Argentina",2020-04-23,165,13,28,5.10594547390058,237,37,3.76516400998845,4.70375090266454
"ARG","AR","Argentina",2020-04-24,176,11,29,5.17048399503815,237,37,3.60915471082218,5.31974110631461
"ARG","AR","Argentina",2020-04-25,185,9,30,5.22035582507832,237,37,3.45866910297881,5.87083147572109
"ARG","AR","Argentina",2020-04-26,192,7,31,5.25749537202778,237,37,3.45634982739175,5.86061217737943
"ARG","AR","Argentina",2020-04-27,197,5,32,5.28320372873799,237,37,3.63816211094623,5.21411956935185
"ARG","AR","Argentina",2020-04-28,207,10,33,5.33271879326537,237,37,3.73339477564021,4.88586679972049
"ARG","AR","Argentina",2020-04-29,214,7,34,5.36597601502185,237,37,3.95553692801659,4.16931829813544
"ARG","AR","Argentina",2020-04-30,218,4,35,5.38449506278909,237,37,4.13525039384841,3.60177501563378
"ARG","AR","Argentina",2020-05-01,225,7,36,5.41610040220442,237,37,4.23390009369293,3.30001928280273
"ARG","AR","Argentina",2020-05-02,237,12,37,5.46806014113513,237,37,4.20561516615189,3.39022829920942
"AUT","AT","Austria",2020-03-22,16,8,1,2.77258872223978,596,42,NA,NA
"AUT","AT","Austria",2020-03-23,21,5,2,3.04452243772342,596,42,NA,NA
"AUT","AT","Austria",2020-03-24,28,7,3,3.3322045101752,596,42,NA,NA
"AUT","AT","Austria",2020-03-25,30,2,4,3.40119738166216,596,42,NA,NA
"AUT","AT","Austria",2020-03-26,49,19,5,3.89182029811063,596,42,NA,NA
"AUT","AT","Austria",2020-03-27,58,9,6,4.06044301054642,596,42,NA,NA
"AUT","AT","Austria",2020-03-28,68,10,7,4.21950770517611,596,42,2.54143859760619,24.7579067228228
"AUT","AT","Austria",2020-03-29,86,18,8,4.45434729625351,596,42,2.58212634236458,23.7975949802726
"AUT","AT","Austria",2020-03-30,108,22,9,4.68213122712422,596,42,2.61657147834363,23.1563120967687
"AUT","AT","Austria",2020-03-31,128,20,10,4.85203026391962,596,42,2.64131197134371,22.5965171089524
"AUT","AT","Austria",2020-04-01,146,18,11,4.98360662170834,596,42,2.92879606055194,19.0041321410273
"AUT","AT","Austria",2020-04-02,158,12,12,5.06259503302697,596,42,3.03098617205253,17.6154888149008
"AUT","AT","Austria",2020-04-03,168,10,13,5.12396397940326,596,42,3.2571189856544,15.1119274671875
"AUT","AT","Austria",2020-04-04,186,18,14,5.2257466737132,596,42,3.5730347112181,12.1729585930161
"AUT","AT","Austria",2020-04-05,204,18,15,5.31811999384422,596,42,3.83727490863051,9.98484456229314
"AUT","AT","Austria",2020-04-06,220,16,16,5.39362754635236,596,42,3.99636240816217,8.7748936866294
"AUT","AT","Austria",2020-04-07,243,23,17,5.49306144334055,596,42,4.03638171720422,8.5163768071014
"AUT","AT","Austria",2020-04-08,273,30,18,5.60947179518496,596,42,3.95377694838022,9.09537888209902
"AUT","AT","Austria",2020-04-09,295,22,19,5.68697535633982,596,42,3.90360907074003,9.39794936874835
"AUT","AT","Austria",2020-04-10,319,24,20,5.76519110278484,596,42,3.93738125744933,9.1853152179955
"AUT","AT","Austria",2020-04-11,337,18,21,5.82008293035236,596,42,4.01333512985,8.72474941210245
"AUT","AT","Austria",2020-04-12,350,13,22,5.85793315448346,596,42,4.16623108217979,7.86671109291717
"AUT","AT","Austria",2020-04-13,368,18,23,5.90808293816893,596,42,4.39504640502592,6.6967670610525
"AUT","AT","Austria",2020-04-14,384,16,24,5.95064255258773,596,42,4.63091643145501,5.5659624555898
"AUT","AT","Austria",2020-04-15,393,9,25,5.97380961186926,596,42,4.81514091993253,4.71216312146668
"AUT","AT","Austria",2020-04-16,410,17,26,6.01615715969835,596,42,4.95168558452042,4.11807475670931
